"Transcript_ID" "Gene_Name" "Description"
"ENST00000581454" "EPB41L3" "lncRNA"
"ENST00000580866" "EPB41L3" "nonsense_mediated_decay"
"ENST00000578503" "EPB41L3" "protein_coding"
"ENST00000584651" "EPB41L3" "protein_coding"
"ENST00000580308" "EPB41L3" "protein_coding"
"ENST00000584015" "EPB41L3" "protein_coding"
"ENST00000580989" "EPB41L3" "protein_coding"
"ENST00000581833" "EPB41L3" "protein_coding"
"ENST00000585142" "EPB41L3" "protein_coding"
"ENST00000582703" "EPB41L3" "protein_coding"
"ENST00000578431" "EPB41L3" "lncRNA"
"ENST00000580179" "EPB41L3" "protein_coding"
"ENST00000582592" "EPB41L3" "protein_coding"
"ENST00000590956" "PRELID3A" "protein_coding"
"ENST00000336990" "PRELID3A" "protein_coding"
"ENST00000440960" "PRELID3A" "protein_coding"
"ENST00000588729" "PRELID3A" "protein_coding"
"ENST00000589565" "PRELID3A" "nonsense_mediated_decay"
"ENST00000589952" "PRELID3A" "protein_coding"
"ENST00000592149" "PRELID3A" "protein_coding"
"ENST00000587862" "PRELID3A" "protein_coding"
"ENST00000587735" "PRELID3A" "protein_coding"
"ENST00000391403" "CTAGE1" "protein_coding"
"ENST00000525417" "CTAGE1" "protein_coding"
"ENST00000269205" "SLC25A52" "protein_coding"
"ENST00000672005" "SLC25A52" "protein_coding"
"ENST00000590258" "TPGS2" "protein_coding"
"ENST00000590652" "TPGS2" "nonsense_mediated_decay"
"ENST00000614939" "TPGS2" "protein_coding"
"ENST00000587129" "TPGS2" "protein_coding"
"ENST00000610723" "TPGS2" "protein_coding"
"ENST00000591906" "TPGS2" "protein_coding"
"ENST00000590842" "TPGS2" "protein_coding"
"ENST00000587382" "TPGS2" "protein_coding"
"ENST00000334295" "TPGS2" "protein_coding"
"ENST00000593035" "TPGS2" "protein_coding"
"ENST00000383056" "TPGS2" "protein_coding"
"ENST00000590500" "TPGS2" "protein_coding"
"ENST00000589049" "TPGS2" "protein_coding"
"ENST00000591823" "TPGS2" "nonsense_mediated_decay"
"ENST00000585635" "TPGS2" "nonsense_mediated_decay"
"ENST00000590692" "TPGS2" "nonsense_mediated_decay"
"ENST00000590337" "TPGS2" "protein_coding"
"ENST00000587511" "TPGS2" "retained_intron"
"ENST00000587207" "TPGS2" "nonsense_mediated_decay"
"ENST00000591648" "TPGS2" "retained_intron"
"ENST00000588909" "TPGS2" "protein_coding"
"ENST00000340533" "CYB5A" "protein_coding"
"ENST00000580678" "CYB5A" "retained_intron"
"ENST00000299438" "CYB5A" "protein_coding"
"ENST00000494131" "CYB5A" "protein_coding"
"ENST00000583418" "CYB5A" "retained_intron"
"ENST00000397914" "CYB5A" "protein_coding"
"ENST00000579064" "CYB5A" "lncRNA"
"ENST00000361574" "R3HDM4" "protein_coding"
"ENST00000589428" "R3HDM4" "nonsense_mediated_decay"
"ENST00000587975" "R3HDM4" "protein_coding"
"ENST00000591829" "R3HDM4" "lncRNA"
"ENST00000586080" "R3HDM4" "retained_intron"
"ENST00000590454" "R3HDM4" "nonsense_mediated_decay"
"ENST00000589445" "R3HDM4" "retained_intron"
"ENST00000626716" "R3HDM4" "protein_coding"
"ENST00000593068" "TMEM259" "nonsense_mediated_decay"
"ENST00000592590" "TMEM259" "protein_coding"
"ENST00000333175" "TMEM259" "protein_coding"
"ENST00000592618" "TMEM259" "retained_intron"
"ENST00000586704" "TMEM259" "retained_intron"
"ENST00000356663" "TMEM259" "protein_coding"
"ENST00000592052" "TMEM259" "retained_intron"
"ENST00000586285" "TMEM259" "protein_coding"
"ENST00000607316" "TMEM259" "retained_intron"
"ENST00000589055" "TMEM259" "retained_intron"
"ENST00000586250" "TMEM259" "protein_coding"
"ENST00000589831" "TMEM259" "retained_intron"
"ENST00000590083" "CBARP" "protein_coding"
"ENST00000650044" "CBARP" "protein_coding"
"ENST00000648750" "CBARP" "nonsense_mediated_decay"
"ENST00000382477" "CBARP" "protein_coding"
"ENST00000591127" "CBARP" "nonsense_mediated_decay"
"ENST00000589260" "CBARP" "retained_intron"
"ENST00000215376" "CBARP" "retained_intron"
"ENST00000292577" "ABHD17A" "protein_coding"
"ENST00000250974" "ABHD17A" "protein_coding"
"ENST00000588598" "ABHD17A" "retained_intron"
"ENST00000591351" "ABHD17A" "retained_intron"
"ENST00000590661" "ABHD17A" "protein_coding"
"ENST00000592757" "ABHD17A" "nonsense_mediated_decay"
"ENST00000215570" "TIMM13" "protein_coding"
"ENST00000591871" "TIMM13" "protein_coding"
"ENST00000616156" "NMRK2" "protein_coding"
"ENST00000168977" "NMRK2" "protein_coding"
"ENST00000599576" "NMRK2" "protein_coding"
"ENST00000593949" "NMRK2" "protein_coding"
"ENST00000597889" "NMRK2" "nonsense_mediated_decay"
"ENST00000599761" "MYDGF" "protein_coding"
"ENST00000262947" "MYDGF" "protein_coding"
"ENST00000599630" "MYDGF" "protein_coding"
"ENST00000596031" "MYDGF" "retained_intron"
"ENST00000561008" "CERS4" "protein_coding"
"ENST00000558268" "CERS4" "protein_coding"
"ENST00000558331" "CERS4" "protein_coding"
"ENST00000561053" "CERS4" "protein_coding"
"ENST00000559490" "CERS4" "lncRNA"
"ENST00000559450" "CERS4" "protein_coding"
"ENST00000251363" "CERS4" "protein_coding"
"ENST00000559336" "CERS4" "protein_coding"
"ENST00000600912" "CERS4" "lncRNA"
"ENST00000595722" "CERS4" "lncRNA"
"ENST00000558501" "CERS4" "retained_intron"
"ENST00000560412" "CERS4" "protein_coding"
"ENST00000558877" "CERS4" "protein_coding"
"ENST00000557925" "CERS4" "retained_intron"
"ENST00000558302" "CERS4" "lncRNA"
"ENST00000599275" "CERS4" "retained_intron"
"ENST00000596731" "WDR83OS" "protein_coding"
"ENST00000222190" "WDR83OS" "protein_coding"
"ENST00000598732" "WDR83OS" "protein_coding"
"ENST00000340736" "ADGRL1" "protein_coding"
"ENST00000361434" "ADGRL1" "protein_coding"
"ENST00000593005" "ADGRL1" "protein_coding"
"ENST00000592164" "ADGRL1" "protein_coding"
"ENST00000589616" "ADGRL1" "protein_coding"
"ENST00000588677" "ADGRL1" "retained_intron"
"ENST00000591528" "ADGRL1" "lncRNA"
"ENST00000590223" "ADGRL1" "retained_intron"
"ENST00000599872" "SMIM7" "lncRNA"
"ENST00000465250" "SMIM7" "nonsense_mediated_decay"
"ENST00000481671" "SMIM7" "nonsense_mediated_decay"
"ENST00000594662" "SMIM7" "nonsense_mediated_decay"
"ENST00000597781" "SMIM7" "nonsense_mediated_decay"
"ENST00000598278" "SMIM7" "nonsense_mediated_decay"
"ENST00000593409" "SMIM7" "nonsense_mediated_decay"
"ENST00000487416" "SMIM7" "protein_coding"
"ENST00000487803" "SMIM7" "nonsense_mediated_decay"
"ENST00000627144" "SMIM7" "protein_coding"
"ENST00000593404" "SMIM7" "nonsense_mediated_decay"
"ENST00000597711" "SMIM7" "protein_coding"
"ENST00000599310" "SMIM7" "nonsense_mediated_decay"
"ENST00000397349" "SMIM7" "lncRNA"
"ENST00000602194" "SMIM7" "nonsense_mediated_decay"
"ENST00000600740" "SMIM7" "nonsense_mediated_decay"
"ENST00000463051" "SMIM7" "nonsense_mediated_decay"
"ENST00000461488" "SMIM7" "nonsense_mediated_decay"
"ENST00000358726" "SMIM7" "protein_coding"
"ENST00000594507" "SMIM7" "lncRNA"
"ENST00000461364" "SMIM7" "lncRNA"
"ENST00000447614" "BABAM1" "protein_coding"
"ENST00000594247" "BABAM1" "nonsense_mediated_decay"
"ENST00000359435" "BABAM1" "protein_coding"
"ENST00000599474" "BABAM1" "protein_coding"
"ENST00000599057" "BABAM1" "protein_coding"
"ENST00000595393" "BABAM1" "retained_intron"
"ENST00000598188" "BABAM1" "protein_coding"
"ENST00000601043" "BABAM1" "protein_coding"
"ENST00000601171" "BABAM1" "nonsense_mediated_decay"
"ENST00000596335" "BABAM1" "protein_coding"
"ENST00000601436" "BABAM1" "protein_coding"
"ENST00000448635" "BABAM1" "lncRNA"
"ENST00000595632" "BABAM1" "protein_coding"
"ENST00000601938" "BABAM1" "protein_coding"
"ENST00000602066" "BABAM1" "protein_coding"
"ENST00000598567" "BABAM1" "protein_coding"
"ENST00000598382" "BABAM1" "retained_intron"
"ENST00000601232" "BABAM1" "nonsense_mediated_decay"
"ENST00000528911" "MVB12A" "protein_coding"
"ENST00000528604" "MVB12A" "protein_coding"
"ENST00000529490" "MVB12A" "lncRNA"
"ENST00000600514" "MVB12A" "protein_coding"
"ENST00000528659" "MVB12A" "lncRNA"
"ENST00000317040" "MVB12A" "protein_coding"
"ENST00000528997" "MVB12A" "retained_intron"
"ENST00000528732" "MVB12A" "retained_intron"
"ENST00000529939" "MVB12A" "protein_coding"
"ENST00000528515" "MVB12A" "protein_coding"
"ENST00000543795" "MVB12A" "protein_coding"
"ENST00000526234" "MVB12A" "retained_intron"
"ENST00000524382" "MVB12A" "retained_intron"
"ENST00000594784" "MVB12A" "protein_coding"
"ENST00000252599" "COLGALT1" "protein_coding"
"ENST00000600474" "COLGALT1" "protein_coding"
"ENST00000601354" "COLGALT1" "lncRNA"
"ENST00000597147" "COLGALT1" "protein_coding"
"ENST00000597075" "COLGALT1" "retained_intron"
"ENST00000593832" "COLGALT1" "retained_intron"
"ENST00000594625" "MAP1S" "protein_coding"
"ENST00000600608" "MAP1S" "nonsense_mediated_decay"
"ENST00000600186" "MAP1S" "protein_coding"
"ENST00000594212" "MAP1S" "nonsense_mediated_decay"
"ENST00000597735" "MAP1S" "protein_coding"
"ENST00000324096" "MAP1S" "protein_coding"
"ENST00000601544" "MAP1S" "lncRNA"
"ENST00000597681" "MAP1S" "lncRNA"
"ENST00000594340" "MAP1S" "lncRNA"
"ENST00000597067" "MAP1S" "lncRNA"
"ENST00000599494" "MAP1S" "lncRNA"
"ENST00000544059" "MAP1S" "protein_coding"
"ENST00000594365" "MAP1S" "nonsense_mediated_decay"
"ENST00000593593" "MAP1S" "nonsense_mediated_decay"
"ENST00000596637" "MAP1S" "nonsense_mediated_decay"
"ENST00000595338" "MAP1S" "lncRNA"
"ENST00000598769" "MAP1S" "retained_intron"
"ENST00000598916" "MAP1S" "lncRNA"
"ENST00000597000" "MAP1S" "protein_coding"
"ENST00000598756" "MAP1S" "lncRNA"
"ENST00000601097" "MAP1S" "retained_intron"
"ENST00000540691" "KXD1" "protein_coding"
"ENST00000539106" "KXD1" "protein_coding"
"ENST00000600372" "KXD1" "protein_coding"
"ENST00000600796" "KXD1" "lncRNA"
"ENST00000222307" "KXD1" "protein_coding"
"ENST00000601630" "KXD1" "protein_coding"
"ENST00000599000" "KXD1" "protein_coding"
"ENST00000595073" "KXD1" "protein_coding"
"ENST00000600654" "KXD1" "nonsense_mediated_decay"
"ENST00000596785" "KXD1" "protein_coding"
"ENST00000599319" "KXD1" "protein_coding"
"ENST00000597438" "KXD1" "protein_coding"
"ENST00000596244" "KXD1" "protein_coding"
"ENST00000602094" "KXD1" "protein_coding"
"ENST00000598830" "KXD1" "protein_coding"
"ENST00000595870" "KXD1" "protein_coding"
"ENST00000600099" "KXD1" "protein_coding"
"ENST00000424583" "MEF2B" "protein_coding"
"ENST00000444486" "MEF2B" "protein_coding"
"ENST00000409224" "MEF2B" "protein_coding"
"ENST00000410050" "MEF2B" "protein_coding"
"ENST00000409447" "MEF2B" "protein_coding"
"ENST00000360605" "URI1" "protein_coding"
"ENST00000570564" "URI1" "protein_coding"
"ENST00000574233" "URI1" "protein_coding"
"ENST00000574766" "URI1" "lncRNA"
"ENST00000585655" "URI1" "protein_coding"
"ENST00000392271" "URI1" "protein_coding"
"ENST00000574110" "URI1" "nonsense_mediated_decay"
"ENST00000574666" "URI1" "nonsense_mediated_decay"
"ENST00000576442" "URI1" "protein_coding"
"ENST00000570704" "URI1" "lncRNA"
"ENST00000574176" "URI1" "lncRNA"
"ENST00000575242" "URI1" "protein_coding"
"ENST00000573052" "URI1" "protein_coding"
"ENST00000420124" "KMT2B" "protein_coding"
"ENST00000606995" "KMT2B" "lncRNA"
"ENST00000592092" "KMT2B" "retained_intron"
"ENST00000585476" "KMT2B" "retained_intron"
"ENST00000586308" "KMT2B" "retained_intron"
"ENST00000246532" "IGFLR1" "protein_coding"
"ENST00000592889" "IGFLR1" "protein_coding"
"ENST00000588992" "IGFLR1" "protein_coding"
"ENST00000592537" "IGFLR1" "protein_coding"
"ENST00000588018" "IGFLR1" "nonsense_mediated_decay"
"ENST00000591748" "IGFLR1" "protein_coding"
"ENST00000592693" "IGFLR1" "nonsense_mediated_decay"
"ENST00000587101" "IGFLR1" "lncRNA"
"ENST00000591277" "IGFLR1" "protein_coding"
"ENST00000589175" "IGFLR1" "retained_intron"
"ENST00000586140" "IGFLR1" "protein_coding"
"ENST00000594990" "SUPT5H" "protein_coding"
"ENST00000396843" "SUPT5H" "lncRNA"
"ENST00000599117" "SUPT5H" "protein_coding"
"ENST00000402194" "SUPT5H" "protein_coding"
"ENST00000601515" "SUPT5H" "protein_coding"
"ENST00000595368" "SUPT5H" "retained_intron"
"ENST00000432763" "SUPT5H" "protein_coding"
"ENST00000594729" "SUPT5H" "protein_coding"
"ENST00000601978" "SUPT5H" "retained_intron"
"ENST00000359191" "SUPT5H" "protein_coding"
"ENST00000598725" "SUPT5H" "protein_coding"
"ENST00000598459" "SUPT5H" "retained_intron"
"ENST00000593727" "SUPT5H" "protein_coding"
"ENST00000598786" "SUPT5H" "retained_intron"
"ENST00000599907" "SUPT5H" "retained_intron"
"ENST00000598520" "SUPT5H" "retained_intron"
"ENST00000599335" "SUPT5H" "retained_intron"
"ENST00000598117" "SUPT5H" "retained_intron"
"ENST00000596208" "SUPT5H" "retained_intron"
"ENST00000600818" "SUPT5H" "retained_intron"
"ENST00000450241" "ZNF780A" "protein_coding"
"ENST00000414720" "ZNF780A" "protein_coding"
"ENST00000340963" "ZNF780A" "protein_coding"
"ENST00000455521" "ZNF780A" "protein_coding"
"ENST00000595687" "ZNF780A" "protein_coding"
"ENST00000594395" "ZNF780A" "protein_coding"
"ENST00000595773" "ZNF780A" "protein_coding"
"ENST00000601715" "ZNF780A" "non_stop_decay"
"ENST00000599368" "ZNF780A" "non_stop_decay"
"ENST00000601688" "ZNF780A" "non_stop_decay"
"ENST00000599972" "ZNF780A" "protein_coding"
"ENST00000595535" "SPTBN4" "protein_coding"
"ENST00000392025" "SPTBN4" "protein_coding"
"ENST00000352632" "SPTBN4" "protein_coding"
"ENST00000598249" "SPTBN4" "protein_coding"
"ENST00000338932" "SPTBN4" "protein_coding"
"ENST00000598775" "SPTBN4" "retained_intron"
"ENST00000597389" "SPTBN4" "nonsense_mediated_decay"
"ENST00000392023" "SPTBN4" "protein_coding"
"ENST00000596900" "SPTBN4" "retained_intron"
"ENST00000593932" "SPTBN4" "retained_intron"
"ENST00000599926" "SPTBN4" "lncRNA"
"ENST00000593816" "SPTBN4" "lncRNA"
"ENST00000596411" "SPTBN4" "retained_intron"
"ENST00000595690" "SPTBN4" "retained_intron"
"ENST00000270066" "SMG9" "protein_coding"
"ENST00000600097" "SMG9" "retained_intron"
"ENST00000601170" "SMG9" "protein_coding"
"ENST00000594081" "SMG9" "retained_intron"
"ENST00000598860" "SMG9" "retained_intron"
"ENST00000597598" "SMG9" "nonsense_mediated_decay"
"ENST00000595700" "SMG9" "retained_intron"
"ENST00000602222" "SMG9" "protein_coding"
"ENST00000597586" "SMG9" "protein_coding"
"ENST00000601925" "SMG9" "protein_coding"
"ENST00000599804" "SMG9" "protein_coding"
"ENST00000596714" "SMG9" "protein_coding"
"ENST00000598886" "SMG9" "retained_intron"
"ENST00000542575" "SLC1A5" "protein_coding"
"ENST00000434726" "SLC1A5" "protein_coding"
"ENST00000594991" "SLC1A5" "protein_coding"
"ENST00000412532" "SLC1A5" "protein_coding"
"ENST00000593713" "SLC1A5" "protein_coding"
"ENST00000598022" "SLC1A5" "protein_coding"
"ENST00000672722" "ARHGAP35" "protein_coding"
"ENST00000614079" "ARHGAP35" "protein_coding"
"ENST00000404338" "ARHGAP35" "protein_coding"
"ENST00000595822" "ARHGAP35" "retained_intron"
"ENST00000596593" "ARHGAP35" "lncRNA"
"ENST00000598548" "ARHGAP35" "lncRNA"
"ENST00000599284" "ARHGAP35" "retained_intron"
"ENST00000552360" "INAFM1" "protein_coding"
"ENST00000612212" "SELENOW" "protein_coding"
"ENST00000509570" "SELENOW" "protein_coding"
"ENST00000593892" "SELENOW" "protein_coding"
"ENST00000599874" "SELENOW" "nonsense_mediated_decay"
"ENST00000601419" "SELENOW" "lncRNA"
"ENST00000595615" "SELENOW" "protein_coding"
"ENST00000601048" "SELENOW" "protein_coding"
"ENST00000599590" "SELENOW" "lncRNA"
"ENST00000599302" "SELENOW" "lncRNA"
"ENST00000598273" "SELENOW" "retained_intron"
"ENST00000595509" "SELENOW" "lncRNA"
"ENST00000598956" "SELENOW" "retained_intron"
"ENST00000598083" "SELENOW" "retained_intron"
"ENST00000601937" "SELENOW" "retained_intron"
"ENST00000599627" "SELENOW" "retained_intron"
"ENST00000602163" "SELENOW" "retained_intron"
"ENST00000601780" "EMC10" "nonsense_mediated_decay"
"ENST00000597426" "EMC10" "protein_coding"
"ENST00000376918" "EMC10" "protein_coding"
"ENST00000334976" "EMC10" "protein_coding"
"ENST00000598585" "EMC10" "protein_coding"
"ENST00000599293" "EMC10" "nonsense_mediated_decay"
"ENST00000597799" "EMC10" "protein_coding"
"ENST00000594508" "EMC10" "retained_intron"
"ENST00000595091" "ZNF845" "protein_coding"
"ENST00000458035" "ZNF845" "protein_coding"
"ENST00000479081" "PRKCG" "protein_coding"
"ENST00000474397" "PRKCG" "protein_coding"
"ENST00000263431" "PRKCG" "protein_coding"
"ENST00000419486" "PRKCG" "protein_coding"
"ENST00000474714" "PCED1A" "protein_coding"
"ENST00000487501" "PCED1A" "retained_intron"
"ENST00000360652" "PCED1A" "protein_coding"
"ENST00000356872" "PCED1A" "protein_coding"
"ENST00000448755" "PCED1A" "protein_coding"
"ENST00000439542" "PCED1A" "protein_coding"
"ENST00000615008" "TMEM230" "protein_coding"
"ENST00000612323" "TMEM230" "protein_coding"
"ENST00000379277" "TMEM230" "protein_coding"
"ENST00000492419" "TMEM230" "lncRNA"
"ENST00000379299" "TMEM230" "protein_coding"
"ENST00000379286" "TMEM230" "protein_coding"
"ENST00000379279" "TMEM230" "protein_coding"
"ENST00000379283" "TMEM230" "protein_coding"
"ENST00000202834" "TMEM230" "protein_coding"
"ENST00000342308" "TMEM230" "protein_coding"
"ENST00000379276" "TMEM230" "protein_coding"
"ENST00000378081" "NDUFAF5" "nonsense_mediated_decay"
"ENST00000378106" "NDUFAF5" "protein_coding"
"ENST00000463598" "NDUFAF5" "protein_coding"
"ENST00000485738" "NDUFAF5" "lncRNA"
"ENST00000477732" "NDUFAF5" "lncRNA"
"ENST00000481249" "NDUFAF5" "lncRNA"
"ENST00000475968" "NDUFAF5" "lncRNA"
"ENST00000476536" "NDUFAF5" "lncRNA"
"ENST00000469177" "NDUFAF5" "lncRNA"
"ENST00000464269" "NDUFAF5" "lncRNA"
"ENST00000479716" "NDUFAF5" "lncRNA"
"ENST00000487478" "NDUFAF5" "lncRNA"
"ENST00000476124" "NDUFAF5" "lncRNA"
"ENST00000476200" "NDUFAF5" "lncRNA"
"ENST00000479682" "NDUFAF5" "lncRNA"
"ENST00000486772" "NDUFAF5" "lncRNA"
"ENST00000476058" "DZANK1" "protein_coding"
"ENST00000377630" "DZANK1" "nonsense_mediated_decay"
"ENST00000262547" "DZANK1" "protein_coding"
"ENST00000357236" "DZANK1" "protein_coding"
"ENST00000358866" "DZANK1" "protein_coding"
"ENST00000608192" "DZANK1" "nonsense_mediated_decay"
"ENST00000609267" "DZANK1" "nonsense_mediated_decay"
"ENST00000329494" "DZANK1" "protein_coding"
"ENST00000480488" "DZANK1" "protein_coding"
"ENST00000460891" "DZANK1" "nonsense_mediated_decay"
"ENST00000470526" "DZANK1" "lncRNA"
"ENST00000451442" "APMAP" "protein_coding"
"ENST00000217456" "APMAP" "protein_coding"
"ENST00000568305" "ASIP" "protein_coding"
"ENST00000374954" "ASIP" "protein_coding"
"ENST00000202028" "EPB41L1" "protein_coding"
"ENST00000432589" "EPB41L1" "protein_coding"
"ENST00000406771" "EPB41L1" "protein_coding"
"ENST00000430276" "EPB41L1" "protein_coding"
"ENST00000373950" "EPB41L1" "protein_coding"
"ENST00000441639" "EPB41L1" "protein_coding"
"ENST00000373946" "EPB41L1" "protein_coding"
"ENST00000628415" "EPB41L1" "protein_coding"
"ENST00000452261" "EPB41L1" "protein_coding"
"ENST00000447825" "EPB41L1" "protein_coding"
"ENST00000427533" "EPB41L1" "protein_coding"
"ENST00000338074" "EPB41L1" "protein_coding"
"ENST00000636016" "EPB41L1" "protein_coding"
"ENST00000373945" "EPB41L1" "protein_coding"
"ENST00000373941" "EPB41L1" "protein_coding"
"ENST00000451082" "EPB41L1" "protein_coding"
"ENST00000454226" "EPB41L1" "protein_coding"
"ENST00000479336" "EPB41L1" "lncRNA"
"ENST00000432603" "EPB41L1" "protein_coding"
"ENST00000372114" "TP53RK" "protein_coding"
"ENST00000372102" "TP53RK" "protein_coding"
"ENST00000602795" "NELFCD" "protein_coding"
"ENST00000471621" "NELFCD" "retained_intron"
"ENST00000492016" "NELFCD" "retained_intron"
"ENST00000652272" "NELFCD" "protein_coding"
"ENST00000464363" "NELFCD" "retained_intron"
"ENST00000482747" "NELFCD" "retained_intron"
"ENST00000460601" "NELFCD" "nonsense_mediated_decay"
"ENST00000477741" "NELFCD" "retained_intron"
"ENST00000474543" "NELFCD" "retained_intron"
"ENST00000478389" "NELFCD" "retained_intron"
"ENST00000497935" "NELFCD" "lncRNA"
"ENST00000490205" "NELFCD" "retained_intron"
"ENST00000479207" "NELFCD" "lncRNA"
"ENST00000486263" "NELFCD" "retained_intron"
"ENST00000369888" "ZNF512B" "protein_coding"
"ENST00000331923" "PAXBP1" "protein_coding"
"ENST00000466846" "PAXBP1" "retained_intron"
"ENST00000443785" "PAXBP1" "nonsense_mediated_decay"
"ENST00000497873" "PAXBP1" "retained_intron"
"ENST00000290178" "PAXBP1" "protein_coding"
"ENST00000445049" "PAXBP1" "nonsense_mediated_decay"
"ENST00000421049" "PAXBP1" "nonsense_mediated_decay"
"ENST00000472588" "PAXBP1" "lncRNA"
"ENST00000464256" "PAXBP1" "retained_intron"
"ENST00000481710" "SMIM11A" "lncRNA"
"ENST00000399292" "SMIM11A" "protein_coding"
"ENST00000399299" "SMIM11A" "protein_coding"
"ENST00000489469" "SMIM11A" "retained_intron"
"ENST00000495363" "SMIM11A" "lncRNA"
"ENST00000474455" "SMIM11A" "protein_coding"
"ENST00000399295" "SMIM11A" "protein_coding"
"ENST00000652570" "SMIM11A" "nonsense_mediated_decay"
"ENST00000155674" "HDHD5" "protein_coding"
"ENST00000336737" "HDHD5" "protein_coding"
"ENST00000477157" "HDHD5" "retained_intron"
"ENST00000399852" "HDHD5" "protein_coding"
"ENST00000486462" "HDHD5" "retained_intron"
"ENST00000463033" "HDHD5" "lncRNA"
"ENST00000480451" "HDHD5" "lncRNA"
"ENST00000263202" "UFD1" "protein_coding"
"ENST00000459854" "UFD1" "retained_intron"
"ENST00000399523" "UFD1" "protein_coding"
"ENST00000466373" "UFD1" "retained_intron"
"ENST00000447868" "UFD1" "protein_coding"
"ENST00000421968" "UFD1" "protein_coding"
"ENST00000484101" "UFD1" "lncRNA"
"ENST00000489406" "UFD1" "retained_intron"
"ENST00000494054" "UFD1" "protein_coding"
"ENST00000474226" "UFD1" "protein_coding"
"ENST00000471707" "TANGO2" "retained_intron"
"ENST00000401886" "TANGO2" "protein_coding"
"ENST00000475446" "TANGO2" "lncRNA"
"ENST00000432198" "TANGO2" "protein_coding"
"ENST00000411907" "TANGO2" "lncRNA"
"ENST00000434570" "TANGO2" "protein_coding"
"ENST00000456048" "TANGO2" "protein_coding"
"ENST00000432883" "TANGO2" "protein_coding"
"ENST00000447208" "TANGO2" "protein_coding"
"ENST00000420290" "TANGO2" "protein_coding"
"ENST00000398042" "TANGO2" "protein_coding"
"ENST00000399807" "TANGO2" "nonsense_mediated_decay"
"ENST00000450664" "TANGO2" "protein_coding"
"ENST00000450019" "TANGO2" "nonsense_mediated_decay"
"ENST00000327374" "TANGO2" "protein_coding"
"ENST00000479679" "TANGO2" "lncRNA"
"ENST00000430807" "TANGO2" "nonsense_mediated_decay"
"ENST00000401833" "TANGO2" "protein_coding"
"ENST00000434168" "TANGO2" "protein_coding"
"ENST00000462579" "TANGO2" "retained_intron"
"ENST00000444651" "TANGO2" "nonsense_mediated_decay"
"ENST00000484373" "TANGO2" "retained_intron"
"ENST00000485715" "TANGO2" "lncRNA"
"ENST00000490583" "TANGO2" "lncRNA"
"ENST00000490121" "TANGO2" "lncRNA"
"ENST00000476940" "TANGO2" "lncRNA"
"ENST00000339468" "YPEL1" "protein_coding"
"ENST00000477675" "YPEL1" "retained_intron"
"ENST00000672036" "YPEL1" "protein_coding"
"ENST00000403503" "YPEL1" "protein_coding"
"ENST00000324198" "GRK3" "protein_coding"
"ENST00000619906" "GRK3" "protein_coding"
"ENST00000455558" "GRK3" "nonsense_mediated_decay"
"ENST00000402395" "SELENOM" "protein_coding"
"ENST00000490967" "SELENOM" "retained_intron"
"ENST00000400299" "SELENOM" "protein_coding"
"ENST00000611680" "SELENOM" "protein_coding"
"ENST00000465536" "SELENOM" "lncRNA"
"ENST00000491958" "SELENOM" "lncRNA"
"ENST00000495533" "SELENOM" "retained_intron"
"ENST00000460642" "SELENOM" "lncRNA"
"ENST00000469262" "SELENOM" "retained_intron"
"ENST00000465447" "SELENOM" "retained_intron"
"ENST00000216038" "RTCB" "protein_coding"
"ENST00000498434" "RTCB" "retained_intron"
"ENST00000476619" "RTCB" "lncRNA"
"ENST00000485373" "RTCB" "lncRNA"
"ENST00000487704" "RTCB" "retained_intron"
"ENST00000463455" "RTCB" "retained_intron"
"ENST00000608642" "LARGE1" "protein_coding"
"ENST00000610186" "LARGE1" "protein_coding"
"ENST00000421232" "LARGE1" "lncRNA"
"ENST00000609799" "LARGE1" "protein_coding"
"ENST00000354992" "LARGE1" "protein_coding"
"ENST00000397394" "LARGE1" "protein_coding"
"ENST00000402320" "LARGE1" "protein_coding"
"ENST00000421768" "LARGE1" "protein_coding"
"ENST00000476315" "LARGE1" "lncRNA"
"ENST00000430220" "LARGE1" "protein_coding"
"ENST00000413114" "LARGE1" "protein_coding"
"ENST00000462606" "LARGE1" "lncRNA"
"ENST00000494763" "LARGE1" "lncRNA"
"ENST00000434071" "LARGE1" "protein_coding"
"ENST00000432776" "LARGE1" "protein_coding"
"ENST00000423375" "LARGE1" "protein_coding"
"ENST00000540952" "FAM227A" "protein_coding"
"ENST00000535113" "FAM227A" "protein_coding"
"ENST00000543828" "FAM227A" "lncRNA"
"ENST00000355830" "FAM227A" "protein_coding"
"ENST00000544346" "FAM227A" "lncRNA"
"ENST00000541689" "FAM227A" "lncRNA"
"ENST00000543295" "FAM227A" "lncRNA"
"ENST00000608409" "FAM227A" "lncRNA"
"ENST00000424706" "FAM227A" "lncRNA"
"ENST00000484582" "FAM227A" "retained_intron"
"ENST00000490082" "FAM227A" "retained_intron"
"ENST00000263256" "DESI1" "protein_coding"
"ENST00000468151" "DESI1" "lncRNA"
"ENST00000463886" "DESI1" "lncRNA"
"ENST00000482612" "DESI1" "retained_intron"
"ENST00000401959" "SNU13" "protein_coding"
"ENST00000648161" "SNU13" "lncRNA"
"ENST00000648674" "SNU13" "protein_coding"
"ENST00000215956" "SNU13" "protein_coding"
"ENST00000463675" "SNU13" "protein_coding"
"ENST00000649479" "SNU13" "protein_coding"
"ENST00000648350" "SNU13" "protein_coding"
